created_at,source,original_text,cleaned_text,polarity,subjectivity,sentiment,lang,likes_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,retweet_hashtags,user_mentions,place,place_coord_boundaries
2022-07-13T01:55:49.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,ampninetysixxx,55,307,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Ouganda,
2022-07-13T01:55:23.000Z,Twitter for Android,Iran: Renowned directors jailed as part of clampdown https://t.co/M28KP2NWRm,Iran: Renowned directors jailed as part of clampdown ,0.0,0.0,Neutral,es,0,3320,AlexTecos,76,705,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Ojinaga, Japón ",
2022-07-13T01:55:17.000Z,Twitter for iPhone,Ukraine hoping to increase grain exports through Danube — live updates https://t.co/xzVfdeGX5e,Ukraine hoping to increase grain exports through Danube — live updates ,0.13636363636363635,0.5,Positive,es,0,3320,rodrigovaronil1,1039,1046,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Metaverso,
2022-07-13T01:54:53.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,David_69T96,19,111,False,RDF,,"arangodb, cw00dw0rd","Nuevo México, USA",
2022-07-13T01:54:47.000Z,Twitter for Android,"Puros clásicos...

#RDF🐅 https://t.co/wWxIKdIsPF","Puros clásicos...

🐅 ",0.0,0.0,Neutral,es,0,224,Luisgar65855931,343,793,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Ouganda,
2022-07-13T01:54:35.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,JoseLui97568476,14,78,False,RDF,,"arangodb, cw00dw0rd",Ouganda,
2022-07-13T01:54:11.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,diego_159,133,802,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Campestre, Álvaro Obregón",
2022-07-13T01:53:56.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,sm76895,35,104,True,RDF,,"RepDeFiFidonia, EugenioDerbez",Ouganda,
2022-07-13T01:53:42.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,viviGF1208,278,636,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Leon,
2022-07-13T01:53:30.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,OlveraEnrique,268,360,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Coyoacán, Distrito Federal",
2022-07-13T01:53:18.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,rubenoso007,5983,836,True,RDF,,RepDeFiFidonia,ciudad de Mexico,
2022-07-13T01:52:59.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,jjaranieto,137,426,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Tlalpan, Distrito Federal",
2022-07-13T01:52:57.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,en,0,0,KenVaughanSoc,509,1528,False,RDF,,"RepDeFiFidonia, EugenioDerbez","mexico
",
2022-07-13T01:52:56.000Z,Twitter Web App,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,es,0,3320,davidchayhdez,334,993,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Mexico D.F.,
2022-07-13T01:52:53.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,65,agustin24865474,49,24,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Mexico D.F.,
2022-07-13T01:52:34.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,ozkarejo,45,197,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Mexique,
2022-07-13T01:52:14.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,ComandanTCuervo,63,425,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Mexico,
2022-07-13T01:51:57.000Z,Twitter for iPhone,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,en,1,0,SMARFreedom,2390,2886,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Morelia, Michoacán de Ocampo",
2022-07-13T01:51:35.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,en,0,0,SMARFreedom,2390,2886,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Guadalajara, Jalisco",
2022-07-13T01:50:48.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,pablmortera,129,252,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Portland, OR",
2022-07-13T01:50:45.000Z,Twitter for Android,"- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

#RDF🐅 https://t.co/PqjVF3p6vD","- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

🐅 ",0.0,0.0,Neutral,es,0,224,Acua07Gggg,403,421,False,RDF,,"RepDeFiFidonia, EugenioDerbez","México,D.F",
2022-07-13T01:49:50.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,Robertbeatles,1043,1544,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Aguascalientes, México",
2022-07-13T01:49:49.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,Raguedeploca1,2028,3614,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Santiago, Chile",
2022-07-13T01:49:34.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,gabosimi89,178,278,False,RDF,,"RepDeFiFidonia, EugenioDerbez",el ombligo del mundo,
2022-07-13T01:49:15.000Z,Twitter for iPhone,"El discurso del Empeorador de México a #Biden duró 30 minutos y dejó cosas curiosas:

15 minutos de clases de historia y moral.
Biden aburrido se distrae con los periodistas
5 propuestas que incluyen patrocinarle gasolina a 🇺🇸.

🤷🏻‍♂️

#RDF🐅 https://t.co/sSKEOE8e6P","El discurso del Empeorador de México a  duró 30 minutos y dejó cosas curiosas:

15 minutos de clases de historia y moral.
Biden aburrido se distrae con los periodistas
5 propuestas que incluyen patrocinarle gasolina a 🇺🇸.

🤷🏻‍♂️

🐅 ",0.0,0.25,Neutral,es,0,3320,elenacortessdt,671,651,False,RDF,,RepDeFiFidonia,"Oaxaca, México.",
2022-07-13T01:49:11.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,ferchs2455,19,237,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Monterrey, México",
2022-07-13T01:48:27.000Z,Twitter for iPhone,"Puros clásicos...

#RDF🐅 https://t.co/wWxIKdIsPF","Puros clásicos...

🐅 ",0.0,0.0,Neutral,es,0,3320,Graceherf,33,123,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Mexique,
2022-07-13T01:48:04.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,laurislurias,631,547,False,RDF,,RepDeFiFidonia,México,
2022-07-13T01:47:53.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,drgerardofg,501,986,False,RDF,,RepDeFiFidonia,Guadalajara,
2022-07-13T01:47:28.000Z,Twitter for Android,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,en,0,1659,marianatecante1,13,53,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Zapopan Jalisco,
2022-07-13T01:47:26.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,Ricardo73317704,3,44,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Zurich, Switzerland",
2022-07-13T01:47:20.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,vipfdo,196,450,False,RDF,,RepDeFiFidonia,Winterfell,
2022-07-13T01:47:13.000Z,Twitter for iPhone,Ukraine hoping to increase grain exports through Danube — live updates https://t.co/e2nvu17bqe - source/editor :,Ukraine hoping to increase grain exports through Danube — live updates  - source/editor :,0.13636363636363635,0.5,Positive,es,0,3320,fer_buccio,172,426,False,RDF,,RepDeFiFidonia,London,
2022-07-13T01:47:07.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,en,0,1659,Fwrs13,5,210,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Coyoacán, Distrito Federal",
2022-07-13T01:46:58.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,Vonbrauker,612,1166,False,RDF,,"RepDeFiFidonia, EugenioDerbez",🇲🇽 Estado de México.,
2022-07-13T01:46:14.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,salvado9239,107,172,False,RDF,,RepDeFiFidonia,México,
2022-07-13T01:45:55.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,89,Santmarlu,140,199,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Where I Am,
2022-07-13T01:44:30.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,AnaJuly37182681,12,12,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Mexico, Mexique",
2022-07-13T01:44:07.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,gadaso2011,29,153,False,RDF,,RepDeFiFidonia,"Pancrudo, España",
2022-07-13T01:43:42.000Z,Twitter for Android,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,es,0,3320,JosephZunhiga,526,2189,False,RDF,,"OPTIMISTE243, fatshi13, Presidence_RDC, GouvNordKivu, PatrickMuyaya","Orlando, FL",
2022-07-13T01:43:30.000Z,Twitter for Android,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,es,0,83,jltm68,619,316,False,RDF,,"RepDeFiFidonia, EugenioDerbez",México,
2022-07-13T01:42:40.000Z,Twitter for iPhone,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,es,0,3320,mibaibi,21,167,False,RDF,,RepDeFiFidonia,tijuana,
2022-07-13T01:42:32.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,224,eln3nuko,415,312,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Planeta Tierra,
2022-07-13T01:42:14.000Z,Twitter for Android,"- ¿Motivo de su visita?
- Dar lata.
- ¿Algo que declarar?
- ¡Claro!, ¡Calderón me robó la elección!

#RDF🐅 https://t.co/NoXfAhH3iS","- ¿Motivo de su visita?
- Dar lata.
- ¿Algo que declarar?
- ¡Claro!, ¡Calderón me robó la elección!

🐅 ",0.0,0.0,Neutral,es,0,3320,Benkaipso,684,1389,False,RDF,,"RepDeFiFidonia, EugenioDerbez",kampala,
2022-07-13T01:42:02.000Z,Twitter for Android,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,es,0,3320,HectorDC81,7,43,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Durango, México",
2022-07-13T01:41:39.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,en,0,1659,ozkarejo,45,197,False,RDF,,RepDeFiFidonia,"Boston, MA",
2022-07-13T01:41:36.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,mistiko86,163,461,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Nogales, Veracruz de Ignacio d",
2022-07-13T01:41:34.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,biciuser,684,571,False,RDF,,RepDeFiFidonia,"Tlalnepantla de Baz, México",
2022-07-13T01:41:21.000Z,EUwatch,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,en,1,0,EUwatchers,25730,7621,False,RDF,,RepDeFiFidonia,"Zona Hotelera, Benito Juárez",
2022-07-13T01:41:14.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,ashley_ferrer26,2,44,False,RDF,,"RepDeFiFidonia, EugenioDerbez","District Fédéral, Mexique",
2022-07-13T01:40:54.000Z,Twitter for Android,"El discurso del Empeorador de México a #Biden duró 30 minutos y dejó cosas curiosas:

15 minutos de clases de historia y moral.
Biden aburrido se distrae con los periodistas
5 propuestas que incluyen patrocinarle gasolina a 🇺🇸.

🤷🏻‍♂️

#RDF🐅 https://t.co/sSKEOE8e6P","El discurso del Empeorador de México a  duró 30 minutos y dejó cosas curiosas:

15 minutos de clases de historia y moral.
Biden aburrido se distrae con los periodistas
5 propuestas que incluyen patrocinarle gasolina a 🇺🇸.

🤷🏻‍♂️

🐅 ",0.0,0.25,Neutral,es,0,3320,rubencito_u,272,823,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Jalisco,
2022-07-13T01:40:49.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,AlejandrodelaM2,2367,4893,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Rancho ""La Chingada"", Tabasco.",
2022-07-13T01:40:31.000Z,Twitter Web App,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,es,0,3320,porfifv,391,4802,False,RDF,,"RepDeFiFidonia, EugenioDerbez","District Fédéral, Mexique",
2022-07-13T01:40:13.000Z,Twitter for iPhone,"- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

#RDF🐅 https://t.co/PqjVF3p6vD","- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

🐅 ",0.0,0.0,Neutral,es,0,3320,GRISGUT,35,129,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Monterrey, Nuevo León",
2022-07-13T01:39:44.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,renezam91540866,6519,6736,True,RDF,,RepDeFiFidonia,Gdl,
2022-07-13T01:39:37.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,en,0,1659,Chuchette5,89,95,False,RDF,,RepDeFiFidonia,"Saint Petersburg, Russia",
2022-07-13T01:39:23.000Z,Twitter for Android,"Puros clásicos...

#RDF🐅 https://t.co/wWxIKdIsPF","Puros clásicos...

🐅 ",0.0,0.0,Neutral,en,0,1659,JuanJos25012417,11,47,False,RDF,,"RepDeFiFidonia, EugenioDerbez",  aspiracionista Regiomontano,
2022-07-13T01:39:15.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,en,0,1659,vipfdo,196,450,False,RDF,,"RepDeFiFidonia, EugenioDerbez",alla en el rancho grande,
2022-07-13T01:37:17.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,MOON_OF_MADNESS,7,72,False,RDF,,"RepDeFiFidonia, EugenioDerbez","District Fédéral, Mexique",
2022-07-13T01:36:48.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,474,Marc27574660,21,81,False,RDF,,"RepDeFiFidonia, EugenioDerbez",En un rincon de Mexico...,
2022-07-13T01:36:10.000Z,Twitter for Android,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,en,0,1659,MechaVizard,170,774,True,RDF,,"RepDeFiFidonia, EugenioDerbez","Xalapa, Veracruz de Ignacio de",
2022-07-13T01:36:02.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,edgar_marin,95,631,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Brussels,
2022-07-13T01:35:43.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,felipelopez1234,23,53,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Switzerland 🇨🇭, Bern ",
2022-07-13T01:35:13.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,edyt565,20,827,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Veracruz, Veracruz",
2022-07-13T01:35:04.000Z,Twitter for Android,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,es,0,3320,72_blanch,35,121,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Ecatepec de Morelos, México",
2022-07-13T01:33:42.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,jorge_cobasera,5,57,True,RDF,,RepDeFiFidonia,"Monclova, Coahuila de Zaragoza",
2022-07-13T01:32:45.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,83,LetyMozo,1800,2149,False,RDF,,"RepDeFiFidonia, EugenioDerbez",Anyware in the world,
2022-07-13T01:31:45.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,Mari_Elen_Ang_M,230,357,False,RDF,,TwizerimanaVen5,Miguel Hidalgo,
2022-07-13T01:31:30.000Z,Twitter Web App,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,en,0,1659,captainrodes,833,545,True,RDF,,"RepDeFiFidonia, EugenioDerbez",Munich - Pinakothek der Modern,
2022-07-13T01:30:53.000Z,Twitter for iPhone,"- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

#RDF🐅 https://t.co/PqjVF3p6vD","- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

🐅 ",0.0,0.0,Neutral,es,0,89,claudialepine,612,1166,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Estambul, Turquía 🇹🇷",
2022-07-13T01:30:50.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,PepePalacios19,13,140,True,"itsio, russland, apple",,"RepDeFiFidonia, EugenioDerbez","Brasilia, Brésil",
2022-07-13T01:30:41.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,betomora7,31,292,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Houston, Texas",
2022-07-13T01:30:30.000Z,Twitter Web App,"- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

#RDF🐅 https://t.co/PqjVF3p6vD","- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

🐅 ",0.0,0.0,Neutral,es,0,224,fer_quique,189,312,True,RDF,,"RepDeFiFidonia, EugenioDerbez",CdMex,
2022-07-13T01:30:27.000Z,Twitter for Android,"El discurso del Empeorador de México a #Biden duró 30 minutos y dejó cosas curiosas:

15 minutos de clases de historia y moral.
Biden aburrido se distrae con los periodistas
5 propuestas que incluyen patrocinarle gasolina a 🇺🇸.

🤷🏻‍♂️

#RDF🐅 https://t.co/sSKEOE8e6P","El discurso del Empeorador de México a  duró 30 minutos y dejó cosas curiosas:

15 minutos de clases de historia y moral.
Biden aburrido se distrae con los periodistas
5 propuestas que incluyen patrocinarle gasolina a 🇺🇸.

🤷🏻‍♂️

🐅 ",0.0,0.25,Neutral,es,0,3320,RocoZam20131806,19,81,False,RDF,,RepDeFiFidonia,Cdmx (México),
2022-07-13T01:30:07.000Z,Twitter for Android,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,casmia17,92,452,True,RDF,,"RepDeFiFidonia, EugenioDerbez",mexico D.F.,
2022-07-13T01:29:47.000Z,Twitter for iPhone,"La venganza de @EugenioDerbez. 😬

#RDF🐅 https://t.co/0C4aZS70Yj","La venganza de . 😬

🐅 ",0.0,0.0,Neutral,es,0,3320,francosainzZ,9,101,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Tamaulipas, México.",
2022-07-13T01:29:09.000Z,Twitter Web App,"- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

#RDF🐅 https://t.co/PqjVF3p6vD","- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

🐅 ",0.0,0.0,Neutral,en,0,1659,osorio_alex,496,767,False,RDF,,RepDeFiFidonia,Cdmx (México),
2022-07-13T01:28:54.000Z,Twitter for iPhone,"- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

#RDF🐅 https://t.co/PqjVF3p6vD","- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

🐅 ",0.0,0.0,Neutral,es,0,3320,fernndez_44,1735,767,False,RDF,,"SesongaJr, SesongaJr","Nuevo León, México",
2022-07-13T01:28:49.000Z,Twitter Web App,"- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

#RDF🐅 https://t.co/PqjVF3p6vD","- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

🐅 ",0.0,0.0,Neutral,es,0,3320,captainrodes,833,545,True,RDF,,"RepDeFiFidonia, EugenioDerbez",Nezahualcoyotl City,
2022-07-13T01:28:37.000Z,Twitter Web App,"- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

#RDF🐅 https://t.co/PqjVF3p6vD","- Oye, ¿para que se puso ese moño la señora? 🤨
- Dah, pues para tapar el chipote. 🙊

🐅 ",0.0,0.0,Neutral,es,0,3320,CristianEstepa5,113,370,False,RDF,,"RepDeFiFidonia, EugenioDerbez","Aguascalientes, México",
2022-07-13T01:28:15.000Z,Twitter for iPhone,"Ouch...

#RDF🐅 https://t.co/2Fmda0pirc","Ouch...

🐅 ",0.0,0.0,Neutral,en,0,1659,Benynv,30,50,True,RDF,,"RepDeFiFidonia, EugenioDerbez",Gustavo A. Madero,
2022-07-13T01:28:01.000Z,Twitter for Android,"El discurso del Empeorador de México a #Biden duró 30 minutos y dejó cosas curiosas:

15 minutos de clases de historia y moral.
Biden aburrido se distrae con los periodistas
5 propuestas que incluyen patrocinarle gasolina a 🇺🇸.

🤷🏻‍♂️

#RDF🐅 https://t.co/sSKEOE8e6P","El discurso del Empeorador de México a  duró 30 minutos y dejó cosas curiosas:

15 minutos de clases de historia y moral.
Biden aburrido se distrae con los periodistas
5 propuestas que incluyen patrocinarle gasolina a 🇺🇸.

🤷🏻‍♂️

🐅 ",0.0,0.25,Neutral,es,0,3320,LRoblesT,126,93,False,RDF,,RepDeFiFidonia,panguea,
